id_servidor,paso_temporal,temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
95,2,51.74,43.41,46.42,131.24,0
95,3,43.49,36.9,40.46,2.7,0
95,4,50.64,38.81,45.93,161.35,0
95,5,51.57,36.41,39.43,222.82,0
95,6,43.26,32.45,37.13,155.06,0
95,7,56.48,42.43,43.55,174.15,0
95,8,47.89,39.74,45.47,160.33,0
95,9,46.29,37.68,42.19,231.06,0
95,10,42.17,37.6,41.67,278.28,0
95,11,47.61,31.59,35.95,156.9,0
95,12,54.77,33.7,36.42,490.76,0
95,13,51.39,38.96,45.12,916.44,0
95,14,45.39,35.5,43.91,179.35,0
95,15,50.95,36.74,44.37,21.79,0
95,16,52.31,37.19,43.75,193.71,0
95,17,52.69,34.88,41.57,277.67,0
95,18,42.58,33.74,41.01,278.59,0
95,19,52.55,31.16,38.87,42.32,0
95,20,49.89,37.03,42.92,193.84,0
95,21,57.45,40.09,42.31,122.33,0
95,22,46.9,31.04,40.22,359.66,0
95,23,51.56,37.52,44.31,194.84,0
95,24,46.02,38.74,37.69,94.11,0
95,25,51.42,33.65,43.17,224.2,0
95,26,47.61,43.3,43.7,53.99,0
95,27,49.67,36.07,45.45,234.01,0
95,28,47.39,37.21,45.34,490.46,0
95,29,48.65,36.97,37.64,343.24,0
95,30,50.38,30.53,38.14,211.06,0
95,31,49.74,41.65,36.99,100.86,0
95,32,51.97,33.79,38.34,332.9,0
95,33,47.24,36.67,42.08,256.31,0
95,34,50.92,40.0,45.2,147.98,0
95,35,60.59,43.46,44.19,115.35,0
95,36,47.8,33.29,40.85,71.19,0
95,37,48.18,35.83,38.21,224.96,0
95,38,52.4,43.14,43.76,129.99,0
95,39,48.83,39.47,40.22,619.64,0
96,0,52.95,37.59,40.72,76.03,0
96,1,42.59,34.37,49.41,98.98,0
96,2,45.6,34.83,43.7,666.88,0
96,3,47.64,32.17,45.78,57.87,0
96,4,52.29,39.26,51.54,245.79,0
96,5,41.14,34.69,41.91,279.3,0
96,6,46.32,38.01,46.08,260.12,0
96,7,39.17,30.8,35.18,208.04,0
96,8,48.76,42.51,44.94,36.5,0
96,9,48.97,40.69,48.02,34.71,0
96,10,46.86,27.94,39.75,17.35,0
96,11,37.73,32.37,43.87,134.59,0
96,12,51.86,37.49,47.75,712.2,0
96,13,43.9,30.3,43.29,437.57,0
96,14,46.76,35.05,44.67,159.28,0
96,15,53.04,37.28,45.22,262.1,0
96,16,53.41,34.84,41.61,60.15,0
96,17,46.74,37.73,41.74,81.79,0
96,18,44.44,32.8,47.04,321.72,0
96,19,42.82,26.6,42.39,68.72,0
96,20,47.51,39.51,42.98,221.07,0
96,21,44.42,39.48,45.79,328.71,0
96,22,52.85,45.59,43.73,38.22,0
96,23,41.66,26.75,38.27,47.2,0
96,24,50.14,38.58,46.94,152.22,0
96,25,51.58,27.7,41.13,188.11,0
96,26,51.18,42.6,47.36,103.01,0
96,27,46.24,37.53,41.78,416.55,0
96,28,45.53,31.77,38.52,244.64,0
96,29,50.32,38.7,48.36,83.48,0
96,30,46.69,33.37,48.41,16.08,0
96,31,46.67,36.78,46.17,172.44,0
96,32,42.12,36.4,43.62,232.66,0
96,33,54.11,42.55,51.0,400.85,0
96,34,48.13,42.84,44.31,189.1,0
96,35,53.12,33.19,46.22,150.85,0
96,36,48.84,39.81,43.75,62.81,0
96,37,46.95,37.0,42.65,224.45,0
96,38,43.88,29.93,40.18,302.0,0
96,39,47.69,32.79,42.23,34.48,0
97,0,52.66,50.38,45.91,177.08,0
97,1,58.01,52.72,42.86,32.45,0
97,2,55.24,50.87,47.59,176.22,0
97,3,55.9,52.23,49.71,168.9,0
97,4,56.79,49.45,50.63,426.88,0
97,5,46.54,47.78,42.33,503.01,0
97,6,58.25,46.61,43.3,257.06,0
97,7,45.63,46.13,43.29,691.08,0
97,8,56.04,42.38,42.96,261.48,0
97,9,54.51,45.15,47.78,23.82,0
97,10,54.61,45.04,43.57,116.08,0
97,11,59.97,46.77,44.44,15.17,0
97,12,62.06,55.05,42.85,246.07,0
97,13,57.41,48.17,50.13,34.72,0
97,14,53.71,49.77,42.52,145.56,0
97,15,53.51,49.89,35.37,174.7,0
97,16,60.73,55.15,39.0,176.53,0
97,17,55.2,46.5,43.69,123.26,0
97,18,55.24,47.91,39.05,220.41,0
97,19,54.02,48.37,43.64,29.49,0
97,20,54.91,53.35,40.77,388.71,0
97,21,51.36,54.18,47.08,55.91,0
97,22,57.9,50.7,46.37,184.76,0
97,23,55.99,53.73,46.45,255.0,0
97,24,53.79,49.51,41.68,261.93,0
97,25,46.88,48.11,46.24,273.04,0
97,26,56.99,53.51,44.46,11.13,0
97,27,49.89,50.75,43.91,69.91,0
97,28,51.36,45.86,40.65,196.3,0
97,29,59.45,52.79,44.57,237.74,0
97,30,54.32,47.97,49.46,330.86,0
97,31,53.42,47.48,43.04,118.32,0
97,32,53.18,52.37,41.07,71.4,0
97,33,52.09,48.44,40.33,114.38,0
97,34,61.51,50.36,43.44,451.13,0
97,35,58.78,51.45,42.22,360.05,0
97,36,51.16,45.67,45.38,159.66,0
97,37,54.73,50.34,39.67,334.18,0
97,38,57.92,54.2,45.69,111.3,0
97,39,54.44,44.97,45.27,294.54,0
98,0,54.63,49.46,55.65,54.44,0
98,1,55.26,51.97,49.25,228.11,0
98,2,53.92,50.07,53.18,69.72,0
98,3,56.29,55.87,56.11,98.6,0
98,4,59.89,48.65,52.08,65.91,0
98,5,52.02,47.44,53.06,435.82,0
98,6,57.12,52.0,47.47,311.8,0
98,7,62.12,44.4,51.43,101.8,0
98,8,53.07,53.16,53.95,214.18,0
98,9,53.13,44.26,43.96,132.0,0
98,10,56.91,52.02,55.83,293.51,0
98,11,53.52,46.87,48.22,139.05,0
98,12,55.79,51.37,52.89,156.63,0
98,13,52.91,53.09,54.08,100.55,0
98,14,56.47,50.08,47.47,252.47,0
98,15,45.2,44.66,45.4,445.12,0
98,16,60.29,45.87,53.47,145.89,0
98,17,60.26,46.55,49.98,144.51,0
98,18,49.95,41.88,48.58,176.98,0
98,19,61.03,53.97,55.55,211.23,0
98,20,53.78,49.9,47.68,144.12,0
98,21,52.7,44.92,49.89,132.93,0
98,22,54.71,55.28,55.54,189.9,0
98,23,56.74,46.66,57.84,30.13,0
98,24,52.89,50.46,50.7,114.31,0
98,25,56.37,46.16,54.4,60.12,0
98,26,50.87,41.39,49.64,120.88,0
98,27,52.17,44.0,47.08,66.21,0
98,28,47.96,47.67,50.39,255.24,0
98,29,56.64,53.05,57.76,91.77,0
98,30,50.81,50.85,56.47,136.14,0
98,31,55.26,50.02,51.82,77.74,0
98,32,58.81,41.42,50.8,1000.0,0
98,33,51.53,54.54,52.15,49.63,0
98,34,54.58,50.36,53.1,122.08,0
98,35,51.99,48.98,51.65,1000.0,0
98,36,52.67,53.99,58.4,273.82,0
98,37,53.88,54.45,57.06,46.7,0
98,38,62.76,54.08,53.13,243.23,0
98,39,61.24,48.47,50.94,42.15,0
99,0,41.64,24.19,38.98,773.16,0
99,1,37.69,24.73,36.18,791.98,0
99,2,47.63,33.8,34.62,69.57,0
99,3,42.81,32.07,34.32,84.41,0
99,4,42.11,13.96,37.45,44.45,0
99,5,50.89,31.77,36.78,178.64,0
99,6,43.32,26.85,33.51,428.13,0
99,7,49.49,24.31,38.81,203.54,0
99,8,42.07,23.12,28.59,267.29,0
99,9,37.54,23.35,39.14,295.18,0
99,10,47.98,24.43,32.41,145.6,0
99,11,48.87,22.64,35.94,153.63,0
99,12,45.97,21.73,32.25,12.4,0
99,13,39.52,22.99,29.2,203.63,0
99,14,40.14,28.44,37.44,186.71,0
99,15,43.18,27.35,39.49,77.26,0
99,16,55.42,29.37,29.52,317.83,0
99,17,39.66,26.88,32.34,86.8,0
99,18,45.37,21.92,38.0,521.68,0
99,19,45.03,29.12,38.47,228.41,0
99,20,46.42,23.13,35.99,177.38,0
99,21,40.64,29.73,40.51,1000.0,0
99,22,41.34,22.48,35.72,93.96,0
99,23,39.63,24.4,35.52,145.65,0
99,24,40.46,25.7,39.3,127.97,0
99,25,48.68,29.84,36.2,158.26,0
99,26,40.34,27.85,36.53,207.13,0
99,27,45.68,27.23,39.03,154.73,0
99,28,48.18,34.69,37.14,348.12,0
99,29,37.29,19.8,37.67,232.24,0
99,30,39.63,22.99,35.36,238.08,0
99,31,43.83,22.82,30.53,235.48,0
99,32,41.13,20.06,32.44,25.39,0
99,33,43.32,24.27,30.4,204.24,0
99,34,44.82,29.9,37.79,208.38,0
99,35,42.21,24.78,33.96,45.08,0
99,36,43.79,25.81,32.82,286.32,0
99,37,47.07,20.26,27.3,64.49,0
99,38,45.14,23.96,32.22,482.36,0
99,39,43.11,25.3,34.84,175.5,0
100,0,53.77,26.63,36.88,857.03,0
100,1,43.55,24.12,34.44,2.25,0
100,2,41.63,21.23,34.86,206.49,0
100,3,44.64,27.08,37.79,289.79,0
100,4,42.55,20.97,38.44,762.68,0
100,5,42.47,29.11,32.38,258.78,0
100,6,38.21,23.27,37.6,302.73,0
100,7,43.35,27.75,36.75,341.1,0
100,8,42.91,22.37,34.86,319.46,0
100,9,38.64,23.11,39.45,343.87,0
100,10,39.37,27.73,34.75,120.05,0
100,11,44.78,31.6,41.38,133.18,0
100,12,40.04,29.07,41.23,116.81,0
100,13,46.8,26.34,40.33,52.18,0
100,14,30.0,25.18,40.23,326.21,0
100,15,36.9,20.8,37.81,107.42,0
100,16,48.7,24.01,39.74,227.71,0
100,17,39.93,19.17,32.29,208.89,0
100,18,43.93,24.33,42.02,328.88,0
100,19,42.79,24.59,33.72,62.45,0
100,20,36.38,14.98,34.53,222.32,0
100,21,46.95,22.98,34.66,220.36,0
100,22,40.98,24.49,31.91,77.06,0
100,23,39.03,22.49,34.8,295.23,0
100,24,45.79,24.26,37.09,12.12,0
100,25,32.31,17.46,39.0,307.74,0
100,26,39.93,19.72,41.44,78.68,0
100,27,42.33,26.97,38.27,71.41,0
100,28,41.28,22.83,32.25,163.21,0
100,29,41.17,24.19,33.14,206.12,0
100,30,43.0,20.64,38.4,44.17,0
100,31,46.93,22.9,39.21,305.15,0
100,32,40.1,13.62,30.69,270.43,0
100,33,42.71,26.21,34.48,408.4,0
100,34,48.35,30.06,43.37,264.25,0
100,35,43.54,18.57,30.87,91.63,0
100,36,42.21,19.07,33.68,51.44,0
100,37,47.51,24.59,39.19,129.53,0
100,38,35.82,28.72,32.89,441.7,0
100,39,42.6,22.82,39.98,185.71,0
101,0,42.61,32.41,46.33,839.43,0
101,1,52.14,32.37,43.02,141.95,0
101,2,55.49,36.79,43.71,379.04,0
101,3,45.41,33.71,44.45,133.21,0
101,4,51.97,44.79,50.71,166.77,0
101,5,40.82,31.92,44.38,228.5,0
101,6,53.34,41.76,43.56,320.1,0
101,7,57.34,37.03,44.65,197.04,0
101,8,53.89,39.38,41.75,73.95,0
101,9,58.85,39.14,42.44,130.79,0
101,10,42.99,27.28,38.87,244.8,0
101,11,43.38,36.11,36.48,144.59,0
101,12,54.17,35.11,42.02,123.92,0
101,13,47.23,31.62,36.96,68.16,0
101,14,45.91,37.99,38.19,323.22,0
101,15,59.28,43.02,46.99,165.41,0
101,16,41.29,25.46,35.61,166.17,0
101,17,43.17,34.02,41.04,261.59,0
101,18,48.75,31.17,38.26,16.52,0
101,19,43.56,36.44,39.37,185.04,0
101,20,52.12,34.85,41.08,360.64,0
101,21,42.91,33.73,35.69,172.34,0
101,22,50.91,38.91,42.2,206.34,0
101,23,52.91,42.7,50.76,203.66,0
101,24,54.59,46.8,42.11,307.36,0
101,25,42.12,33.2,44.65,204.15,0
101,26,44.5,28.87,44.89,476.23,0
101,27,55.15,38.39,39.69,207.75,0
101,28,50.79,42.6,45.26,127.71,0
101,29,45.53,39.41,38.45,361.43,0
101,30,49.81,42.58,39.39,154.72,0
101,31,43.18,35.25,41.42,108.05,0
101,32,38.78,33.72,41.53,37.39,0
101,33,48.14,36.62,39.61,770.45,0
101,34,48.42,34.83,36.95,125.1,0
101,35,52.65,38.81,39.88,86.72,0
101,36,52.29,40.03,45.96,112.1,0
101,37,53.02,40.35,46.13,136.4,0
101,38,49.41,38.2,44.32,279.93,0
101,39,57.59,37.14,40.45,238.02,0
102,0,57.09,45.98,43.02,200.53,0
102,1,53.59,43.67,47.45,120.96,0
102,2,54.48,48.48,49.64,73.9,0
102,3,45.97,43.78,46.43,297.53,0
102,4,59.35,52.11,48.08,99.99,0
102,5,59.8,43.52,43.8,762.9,0
102,6,60.73,50.2,47.79,74.37,0
102,7,48.62,47.69,40.59,160.93,0
102,8,52.74,45.77,45.92,232.68,0
102,9,52.77,47.6,51.74,212.31,0
102,10,54.48,52.33,48.22,268.55,0
102,11,52.0,43.24,44.76,15.11,0
102,12,61.99,46.37,42.9,166.01,0
102,13,53.13,45.01,46.28,795.57,0
102,14,52.24,47.86,44.38,62.12,0
102,15,54.02,45.28,48.59,90.06,0
102,16,45.58,40.94,47.6,72.71,0
102,17,49.28,43.79,49.61,221.99,0
102,18,61.04,54.57,45.2,228.02,0
102,19,55.29,49.0,49.85,285.07,0
102,20,62.88,48.86,49.54,219.37,0
102,21,54.64,46.88,45.14,199.06,0
102,22,49.01,47.81,50.86,189.47,0
102,23,46.96,46.29,47.61,261.08,0
102,24,59.06,50.12,52.5,532.3,0
102,25,50.11,48.42,43.02,172.9,0
102,26,47.41,43.33,42.55,218.06,0
102,27,52.49,49.03,47.78,394.76,0
102,28,53.55,38.18,46.46,46.61,0
102,29,53.38,49.67,49.26,42.38,0
102,30,48.13,42.38,41.35,92.52,0
102,31,58.76,47.63,52.71,13.11,0
102,32,56.06,43.24,43.9,161.84,0
102,33,60.76,48.03,44.0,93.12,0
102,34,60.56,50.33,45.5,90.55,0
102,35,61.09,54.03,45.33,182.75,0
102,36,48.25,41.85,36.83,249.88,0
102,37,58.52,51.92,48.39,181.5,0
102,38,59.19,48.54,42.12,183.2,0
102,39,60.68,46.21,47.24,228.43,0
103,0,40.32,23.95,39.26,102.9,0
103,1,43.39,23.57,39.39,285.5,0
103,2,40.7,16.82,37.68,324.45,0
103,3,45.72,29.85,36.37,259.74,0
103,4,48.72,24.02,30.47,243.36,0
103,5,36.69,24.99,37.43,463.32,0
103,6,37.4,15.04,36.12,122.63,0
103,7,46.46,25.22,37.08,86.64,0
103,8,37.92,20.68,31.17,37.3,0
103,9,33.55,16.81,30.96,231.96,0
103,10,38.34,18.29,30.72,158.45,0
103,11,44.01,17.04,32.04,279.0,0
103,12,36.32,16.97,30.2,125.93,0
103,13,40.85,22.34,36.93,255.45,0
103,14,43.14,20.55,33.83,133.94,0
103,15,40.46,23.44,39.02,160.48,0
103,16,43.49,28.8,36.13,171.84,0
103,17,39.32,21.58,36.94,24.04,0
103,18,35.76,13.12,32.17,163.2,0
103,19,37.07,21.13,37.2,247.46,0
103,20,43.33,26.87,40.25,61.43,0
103,21,46.27,21.76,38.3,409.21,0
103,22,51.31,28.22,41.83,180.59,0
103,23,48.0,23.91,38.94,104.78,0
103,24,39.33,14.75,34.01,101.13,0
103,25,49.0,22.54,34.33,344.46,0
103,26,51.92,23.29,39.67,81.02,0
103,27,44.88,26.42,35.98,215.77,0
103,28,41.55,29.38,38.64,285.96,0
103,29,49.08,25.73,35.12,246.51,0
103,30,38.16,23.86,34.21,112.48,0
103,31,39.86,24.81,36.5,280.71,0
103,32,33.53,21.43,35.26,198.69,0
103,33,42.38,16.25,31.01,26.39,0
103,34,32.98,22.27,36.48,326.79,0
103,35,46.81,23.56,37.51,106.37,0
103,36,47.19,17.29,32.37,158.93,0
103,37,51.52,27.41,46.28,217.14,0
103,38,38.95,26.12,39.24,116.17,0
103,39,32.19,16.61,34.25,270.83,0
104,0,40.59,29.97,38.49,82.49,0
104,1,39.28,29.89,34.13,65.64,0
104,2,50.08,41.82,36.39,281.18,0
104,3,45.47,32.79,35.51,205.04,0
104,4,48.99,38.66,40.88,401.59,0
104,5,49.11,38.13,41.26,296.65,0
104,6,48.57,40.56,44.86,92.25,0
104,7,52.53,46.47,39.43,280.84,0
104,8,48.83,44.02,40.48,143.39,0
104,9,58.63,44.64,38.33,326.02,0
104,10,48.04,41.83,36.53,121.64,0
104,11,49.53,41.33,38.65,53.71,0
104,12,54.45,55.1,48.13,84.51,0
104,13,50.53,46.73,45.7,90.64,0
104,14,54.17,47.99,40.59,79.17,0
104,15,55.12,51.14,42.47,111.29,0
104,16,54.25,52.36,39.81,981.93,0
104,17,58.29,59.62,49.66,395.53,0
104,18,55.38,57.09,45.4,20.38,0
104,19,57.26,51.42,50.75,331.62,0
104,20,65.88,55.79,48.58,122.68,0
104,21,56.22,60.27,48.68,221.75,0
104,22,64.01,66.16,49.78,804.3,0
104,23,58.79,57.84,43.22,242.88,0
104,24,65.86,67.8,48.12,60.64,0
104,25,67.3,70.68,51.88,217.67,0
104,26,66.52,73.25,52.78,210.87,0
104,27,64.68,71.4,50.96,202.92,0
104,28,66.11,77.94,58.44,91.81,0
104,29,62.31,72.53,56.46,245.94,0
104,30,69.17,81.66,57.36,226.93,0
104,31,63.54,79.74,64.39,154.81,0
104,32,67.48,82.29,53.39,260.62,0
104,33,75.26,84.41,60.3,168.53,0
104,34,73.37,89.07,61.49,243.45,0
104,35,74.34,84.27,58.23,164.89,0
104,36,81.34,94.47,62.34,206.0,0
104,37,75.77,96.68,65.61,248.97,0
104,38,76.2,94.28,63.81,132.25,0
104,39,75.79,97.81,64.85,31.94,1
105,0,52.35,45.66,39.74,159.34,0
105,1,54.84,46.39,46.8,117.02,0
105,2,57.7,57.73,45.01,248.01,0
105,3,59.45,56.24,46.61,340.39,0
105,4,53.76,47.36,44.67,545.03,0
105,5,59.54,52.79,53.41,118.77,0
105,6,51.93,50.44,43.71,281.62,0
105,7,51.44,57.65,50.54,214.56,0
105,8,53.45,55.09,51.26,312.23,0
105,9,58.76,48.88,51.45,241.81,0
105,10,56.12,53.78,51.32,396.99,0
105,11,56.81,53.13,52.08,201.43,0
105,12,52.23,53.15,51.32,206.62,0
105,13,55.84,51.26,43.63,218.61,0
105,14,52.47,53.4,49.77,162.9,0
105,15,51.45,49.9,49.81,281.77,0
105,16,52.72,48.55,43.25,208.44,0
105,17,56.0,48.31,44.38,274.58,0
105,18,56.79,49.1,44.0,293.34,0
105,19,59.61,54.99,51.85,231.41,0
105,20,50.99,55.1,49.12,240.21,0
105,21,59.18,59.14,50.11,58.76,0
105,22,55.31,52.38,43.9,113.96,0
105,23,51.68,56.1,49.58,281.21,0
105,24,56.67,53.49,46.75,350.84,0
105,25,56.07,54.5,49.88,52.85,0
105,26,60.05,56.53,46.22,111.86,0
105,27,57.91,55.63,50.18,182.83,0
105,28,54.52,53.73,47.29,74.49,0
105,29,59.09,50.84,43.31,81.3,0
105,30,48.14,54.4,44.66,236.99,0
105,31,58.77,58.76,47.11,369.77,0
105,32,49.79,54.0,48.18,63.82,0
105,33,52.14,51.72,48.23,159.54,0
105,34,60.13,56.58,50.91,235.59,0
105,35,48.87,47.76,47.06,273.63,0
105,36,50.16,51.86,45.39,218.3,0
105,37,64.24,49.38,50.27,391.37,0
105,38,50.86,52.81,46.86,183.47,0
105,39,65.41,58.28,52.27,337.44,0
106,0,37.72,14.52,29.58,354.94,0
106,1,43.43,21.98,28.58,163.92,0
106,2,42.19,19.95,32.13,180.21,0
106,3,34.83,13.62,28.96,241.16,0
106,4,43.39,22.03,30.03,240.64,0
106,5,47.45,22.83,35.12,69.7,0
106,6,40.78,21.99,31.16,172.76,0
106,7,43.31,23.27,35.12,184.34,0
106,8,43.08,22.28,36.96,212.64,0
106,9,41.98,24.17,31.09,214.71,0
106,10,42.74,17.47,31.0,490.49,0
106,11,36.48,15.66,25.95,752.08,0
106,12,44.97,16.61,25.07,297.61,0
106,13,42.79,18.0,28.47,322.01,0
106,14,41.75,29.34,29.71,239.13,0
106,15,47.09,18.04,26.03,101.96,0
106,16,41.49,19.16,31.58,379.76,0
106,17,38.45,20.31,28.46,83.04,0
106,18,45.54,19.82,32.27,98.01,0
106,19,47.09,28.51,34.83,320.6,0
106,20,31.51,14.35,33.57,135.59,0
106,21,43.69,29.99,36.24,371.58,0
106,22,43.16,21.83,34.51,1.42,0
106,23,34.91,25.1,33.63,46.55,0
106,24,42.15,21.33,31.64,116.2,0
106,25,43.91,24.51,35.88,230.09,0
106,26,35.3,17.47,31.08,153.36,0
106,27,40.36,15.83,28.83,121.15,0
106,28,46.58,31.62,35.92,350.45,0
106,29,40.53,28.9,35.79,361.61,0
106,30,43.51,17.04,26.46,854.57,0
106,31,46.45,24.12,29.51,25.17,0
106,32,42.75,25.88,37.36,78.9,0
106,33,42.2,23.89,37.91,208.71,0
106,34,44.3,20.42,27.13,258.71,0
106,35,44.7,29.35,32.01,187.56,0
106,36,35.32,24.0,35.58,171.49,0
106,37,42.02,17.54,30.66,83.45,0
106,38,37.81,19.7,32.11,258.6,0
106,39,38.25,16.97,31.6,381.38,0
107,0,47.13,28.21,38.6,47.3,0
107,1,45.53,30.52,34.32,354.3,0
107,2,44.33,23.17,35.86,128.29,0
107,3,50.48,27.09,39.02,56.28,0
107,4,43.2,27.69,34.42,43.75,0
107,5,40.68,31.36,35.52,196.21,0
107,6,49.7,33.02,35.99,258.28,0
107,7,47.62,29.3,33.39,222.47,0
107,8,47.28,26.61,34.36,81.32,0
107,9,44.61,37.83,41.02,111.45,0
107,10,39.99,30.41,32.89,97.4,0
107,11,50.17,37.2,38.4,248.0,0
107,12,49.73,36.85,40.88,193.96,0
107,13,48.67,39.35,41.6,126.31,0
107,14,59.25,46.66,35.97,100.86,0
107,15,56.62,53.6,49.99,117.25,0
107,16,53.64,36.35,44.22,181.02,0
107,17,57.72,48.29,43.62,340.9,0
107,18,48.45,45.23,38.4,202.39,0
107,19,52.18,51.58,44.47,139.61,0
107,20,51.16,52.79,44.91,130.26,0
107,21,59.58,56.21,53.03,384.23,0
107,22,56.93,53.34,44.17,278.97,0
107,23,60.54,50.3,45.23,297.45,0
107,24,61.64,59.27,55.98,269.69,0
107,25,53.37,57.75,50.29,174.01,0
107,26,56.87,58.09,50.56,1000.0,0
107,27,50.65,58.9,49.95,3.86,0
107,28,63.82,66.63,56.99,956.61,0
107,29,75.75,70.84,56.99,269.06,0
107,30,60.81,61.5,57.57,238.31,0
107,31,65.3,70.65,62.05,89.16,0
107,32,63.48,68.58,55.67,291.72,0
107,33,63.84,66.12,53.41,317.41,0
107,34,65.66,74.53,57.86,95.47,0
107,35,67.86,72.58,54.57,99.12,0
107,36,61.85,71.6,56.44,55.97,0
107,37,64.41,76.8,53.58,245.76,0
107,38,62.65,77.86,56.46,168.22,0
107,39,69.34,81.45,63.02,1000.0,1
108,0,49.51,50.13,53.16,25.84,0
108,1,51.05,43.98,50.36,336.22,0
108,2,59.82,49.11,55.89,45.2,0
108,3,46.38,43.73,53.77,140.93,0
108,4,58.06,52.75,52.2,351.76,0
108,5,56.98,49.54,54.87,447.54,0
108,6,51.38,44.66,47.3,201.84,0
108,7,56.44,47.73,50.56,17.45,0
108,8,51.48,43.99,52.12,832.53,0
108,9,59.76,53.42,52.23,175.32,0
108,10,52.52,53.9,53.45,52.56,0
108,11,62.65,50.19,47.47,206.3,0
108,12,62.42,53.63,55.99,22.83,0
108,13,45.17,48.02,49.06,203.41,0
108,14,59.9,50.46,50.36,69.57,0
108,15,53.75,52.31,58.37,56.16,0
108,16,59.53,47.39,49.42,19.41,0
108,17,57.97,47.69,54.31,107.09,0
108,18,51.18,51.14,57.0,240.22,0
108,19,57.3,49.99,55.89,330.49,0
108,20,49.61,44.39,49.51,351.31,0
108,21,51.94,38.66,46.35,1.44,0
108,22,53.67,46.71,48.37,153.06,0
108,23,47.03,39.02,42.11,106.77,0
108,24,46.64,43.44,52.46,167.24,0
108,25,53.12,43.91,52.36,349.26,0
108,26,54.62,45.13,52.25,759.14,0
108,27,54.69,50.69,43.81,284.13,0
108,28,52.62,51.56,52.98,445.38,0
108,29,52.81,49.44,54.69,7.78,0
108,30,50.59,49.94,57.08,123.01,0
108,31,57.96,50.03,53.86,248.55,0
108,32,40.58,37.42,47.84,615.78,0
108,33,57.63,47.45,49.47,305.84,0
108,34,50.2,40.22,49.71,133.94,0
108,35,56.83,49.44,51.83,204.72,0
108,36,52.44,39.04,45.52,803.69,0
108,37,53.94,46.69,47.55,307.66,0
108,38,53.26,49.6,49.56,925.46,0
108,39,56.18,42.94,50.76,348.45,0
109,0,46.76,42.82,37.69,293.48,0
109,1,45.71,45.16,47.31,310.72,0
109,2,48.54,41.4,37.69,263.52,0
109,3,46.13,46.81,42.33,854.22,0
109,4,49.68,39.78,38.34,54.16,0
109,5,62.21,44.36,41.79,51.74,0
109,6,45.79,43.86,38.81,78.52,0
109,7,59.63,61.69,48.2,270.23,0
109,8,60.87,51.36,45.51,188.8,0
109,9,55.95,45.55,38.75,284.24,0
109,10,52.38,45.6,45.21,300.34,0
109,11,52.26,45.32,45.41,571.16,0
109,12,49.93,49.02,45.16,183.85,0
109,13,54.62,51.51,44.51,178.44,0
109,14,57.06,52.36,34.8,140.67,0
109,15,62.09,55.8,47.61,115.82,0
109,16,58.25,62.45,47.91,322.17,0
109,17,58.74,59.79,47.19,186.24,0
109,18,58.08,64.95,44.07,181.58,0
109,19,60.22,59.39,49.45,83.67,0
109,20,64.44,63.7,44.98,946.43,0
109,21,63.54,63.09,49.88,59.39,0
109,22,59.64,70.25,55.7,650.55,0
109,23,64.53,69.43,50.8,237.87,0
109,24,65.61,78.95,60.64,130.5,0
109,25,68.66,70.91,50.54,218.12,0
109,26,64.1,71.19,55.12,202.28,0
109,27,61.95,78.32,52.04,175.28,0
109,28,67.11,78.24,59.71,181.55,0
109,29,71.92,82.8,61.25,187.41,0
109,30,70.88,82.41,59.73,195.59,0
109,31,68.58,83.98,57.59,187.23,0
109,32,68.2,83.78,54.18,47.54,0
109,33,68.22,87.32,59.1,161.73,0
109,34,69.17,84.24,62.67,211.79,0
109,35,73.26,97.13,65.24,920.59,0
109,36,81.62,99.43,60.72,294.45,0
109,37,74.4,100.0,62.39,254.41,0
109,38,76.93,96.6,68.71,750.1,0
109,39,77.29,97.99,66.81,160.0,1
110,0,49.58,35.81,48.95,385.28,0
110,1,50.73,36.93,45.78,100.16,0
110,2,50.49,37.97,45.75,341.86,0
110,3,52.35,41.69,41.54,320.99,0
110,4,47.76,35.65,39.96,392.51,0
110,5,45.15,30.78,40.7,200.89,0
110,6,53.71,31.87,45.17,85.37,0
110,7,48.79,32.35,35.86,429.22,0
110,8,46.37,36.23,47.06,139.84,0
110,9,51.5,44.79,47.13,82.37,0
110,10,52.37,35.11,43.22,724.51,0
110,11,47.87,40.89,47.4,62.2,0
110,12,42.14,34.94,44.77,243.14,0
110,13,40.51,30.75,39.65,107.32,0
110,14,39.86,32.13,44.68,145.5,0
110,15,41.74,32.48,35.12,296.13,0
110,16,43.33,34.91,42.38,811.06,0
110,17,54.57,37.02,45.32,181.87,0
110,18,46.89,32.76,41.76,200.5,0
110,19,48.28,38.56,39.48,181.47,0
110,20,44.43,39.58,48.47,128.26,0
110,21,47.22,34.34,39.49,179.7,0
110,22,43.02,39.07,45.52,238.9,0
110,23,43.23,27.63,41.1,164.86,0
110,24,52.2,25.96,39.91,230.37,0
110,25,52.47,38.73,49.44,79.6,0
110,26,46.67,33.71,43.15,107.53,0
110,27,55.13,44.21,49.46,91.88,0
110,28,46.02,35.02,43.74,112.18,0
110,29,43.24,31.39,44.31,334.46,0
110,30,58.2,42.14,51.72,267.12,0
110,31,44.92,38.02,45.72,50.77,0
110,32,49.71,41.59,49.46,232.5,0
110,33,48.43,33.05,47.83,133.13,0
110,34,45.21,36.85,49.22,98.11,0
110,35,49.27,31.89,41.24,1.71,0
