temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
69.48,78.82,77.42,325.38,1
55.83,56.8,85.62,284.61,0
62.59,55.11,37.69,369.92,0
67.06,64.61,55.29,399.14,0
73.71,93.26,57.22,419.8,1
77.44,91.63,66.59,268.53,0
65.24,50.08,51.63,44.46,0
75.69,83.63,56.94,164.25,1
70.26,76.1,80.17,445.85,1
70.32,69.22,66.31,238.91,0
84.84,96.59,56.28,134.87,1
52.72,28.55,48.08,634.99,0
50.48,40.95,35.9,38.38,0
73.53,80.48,70.0,337.9,0
50.07,42.53,47.99,132.25,0
61.18,64.04,68.65,52.58,0
50.57,35.17,52.28,69.52,0
44.51,42.94,53.39,191.39,0
65.66,69.17,45.8,305.92,0
60.22,68.85,52.63,164.39,0
45.26,41.71,51.65,15.7,0
66.99,67.43,80.3,408.07,0
52.3,46.97,39.32,206.98,0
64.69,68.68,66.91,136.22,0
56.67,56.19,56.72,308.27,0
56.94,60.91,58.58,48.39,0
56.47,51.92,45.74,289.32,0
35.1,21.55,38.86,275.77,0
53.26,47.26,52.54,220.6,0
71.33,63.98,49.94,12.24,0
48.22,48.29,64.36,15.11,0
79.44,87.62,65.48,192.66,1
74.88,70.53,66.48,58.79,0
54.46,57.37,29.04,382.9,0
63.27,64.42,64.89,184.78,0
33.33,17.02,47.87,49.27,0
35.82,24.06,24.24,349.78,0
59.4,57.74,68.42,86.61,0
65.98,69.42,62.74,180.22,0
62.25,71.92,63.51,283.43,0
64.03,81.92,70.44,45.65,0
48.81,45.07,63.09,135.14,0
39.46,6.52,22.25,98.84,0
50.18,29.76,40.78,31.33,0
57.49,48.42,45.27,211.47,0
45.62,33.79,46.17,880.35,0
34.38,16.87,43.6,500.56,0
75.95,81.28,65.8,314.29,1
70.43,65.69,51.9,159.6,1
52.8,50.93,57.49,367.2,0
50.43,41.8,46.31,30.63,0
50.8,56.83,55.07,119.56,0
61.47,58.26,57.06,342.89,0
77.68,76.74,56.85,101.29,1
58.6,47.57,56.74,208.67,0
61.91,40.98,28.75,94.83,0
68.93,84.52,73.37,167.65,1
55.57,65.45,63.99,189.61,0
65.67,56.85,55.17,270.7,0
61.17,61.54,39.88,224.86,0
54.5,58.62,51.9,307.25,0
62.11,45.11,49.03,258.82,0
51.07,48.04,46.19,170.02,0
47.48,45.81,62.6,108.61,0
45.65,23.15,35.71,62.81,0
62.23,79.88,68.64,209.14,0
45.8,18.89,41.38,182.74,0
61.02,75.61,76.46,28.54,0
58.29,54.42,60.62,68.58,0
64.43,67.06,63.93,154.92,0
40.22,14.99,10.0,121.84,0
58.91,72.5,64.04,1000.0,1
52.41,46.47,51.38,175.01,0
65.12,57.07,68.38,444.02,0
43.64,27.5,45.87,529.11,0
42.47,35.27,39.15,154.08,1
56.61,58.33,66.3,72.95,0
59.66,73.82,49.57,64.49,0
36.57,33.66,46.84,474.17,0
48.62,38.04,55.01,91.41,0
73.37,88.84,100.0,693.64,1
54.04,40.31,55.92,95.05,0
59.8,55.36,45.92,151.0,0
58.78,51.54,42.76,128.46,0
69.43,81.81,62.4,324.02,0
82.0,85.58,90.95,211.87,1
67.75,86.86,55.92,171.86,0
59.96,64.23,62.63,307.7,0
64.5,52.63,57.75,96.44,0
63.54,72.8,50.41,288.25,0
63.35,69.35,64.29,213.43,0
55.61,46.93,14.94,92.33,0
74.25,79.15,74.32,71.83,0
60.4,60.19,58.97,260.98,0
37.13,20.75,17.72,247.75,0
47.63,38.43,39.62,88.91,0
62.66,60.79,37.83,313.98,0
64.38,73.6,38.0,835.09,0
59.26,64.34,33.51,355.17,0
66.0,84.05,74.51,245.45,0
52.44,31.46,37.5,422.0,0
57.26,56.24,69.79,254.45,0
66.03,75.24,87.6,204.2,1
63.02,60.04,69.62,82.69,0
44.18,41.29,53.39,208.05,0
45.04,27.88,44.95,164.12,0
50.24,23.3,60.8,442.27,0
53.17,46.71,73.94,232.02,0
63.69,66.51,76.33,317.38,0
56.11,50.27,50.51,410.58,0
80.69,94.32,66.9,400.93,1
42.91,21.53,61.51,186.95,0
68.49,52.5,69.12,519.34,0
47.05,30.21,44.01,124.09,0
39.49,21.03,28.61,399.57,0
82.89,94.19,59.02,88.01,0
68.71,82.1,76.22,329.0,0
53.8,53.92,56.81,55.43,0
59.43,72.55,74.15,292.81,0
49.52,32.88,51.42,71.91,0
43.75,30.51,52.74,44.49,0
33.91,12.61,25.88,55.05,0
60.58,68.28,65.32,274.7,0
66.3,78.51,80.98,274.17,1
54.92,40.77,57.7,1000.0,0
43.89,20.59,25.36,233.2,0
64.14,71.44,45.21,127.39,0
65.86,67.52,58.6,91.79,0
61.99,66.34,68.7,44.74,0
49.67,36.17,63.12,35.75,0
50.97,48.49,37.78,381.95,0
69.16,87.93,76.02,41.17,1
49.77,36.99,59.45,60.18,0
71.56,84.34,49.46,50.27,1
62.42,55.14,34.45,1.0,0
62.32,60.48,65.47,245.7,0
60.03,66.28,55.84,119.61,0
66.07,87.97,54.0,175.43,1
62.43,56.56,57.22,182.52,0
45.5,25.74,42.21,243.3,0
42.33,11.92,37.2,215.19,0
68.13,73.55,67.95,377.57,1
57.9,36.69,82.78,99.81,0
62.07,67.72,86.02,111.18,0
42.39,22.14,44.69,950.21,0
50.18,30.93,33.93,189.01,0
63.96,60.1,75.79,22.44,0
68.23,75.2,60.17,36.5,0
43.96,43.3,45.98,178.88,0
59.29,78.54,74.79,407.87,1
43.16,28.46,43.09,422.71,0
41.87,21.21,37.35,32.42,0
50.59,60.72,46.95,135.42,0
53.5,47.07,43.54,224.38,0
54.76,42.4,58.26,245.59,0
58.0,57.16,71.9,53.96,0
52.13,40.55,60.81,1000.0,1
51.11,35.15,30.85,114.46,0
58.83,75.73,61.35,255.33,0
66.33,67.55,65.84,150.61,0
57.05,62.43,49.32,151.35,0
71.96,89.45,73.74,313.51,1
46.48,38.67,83.52,347.75,0
70.56,72.16,36.15,302.11,0
61.42,76.71,62.2,67.52,0
66.2,59.33,52.84,1.84,0
82.34,83.43,71.32,599.05,1
42.12,38.87,44.88,246.05,0
53.89,53.95,24.88,65.32,0
68.88,73.52,70.69,341.33,0
39.92,28.02,38.31,64.12,0
55.62,54.3,48.57,495.26,0
51.16,39.74,52.54,138.84,0
60.82,70.41,73.44,328.83,0
45.73,28.96,58.69,193.27,0
75.01,83.18,90.17,28.62,1
70.38,84.29,64.4,52.41,0
37.3,22.8,60.14,84.87,0
55.52,38.46,47.59,97.28,0
55.71,36.45,58.66,228.12,0
64.68,67.04,63.85,164.77,0
62.66,77.31,71.92,229.14,0
51.13,51.14,42.87,96.37,0
63.21,93.59,89.64,1000.0,1
52.76,51.56,80.37,79.92,0
63.36,56.59,48.65,220.19,0
50.8,48.3,49.44,0.09,0
66.66,85.74,57.71,105.6,0
57.58,44.48,65.04,106.96,0
72.95,76.51,77.32,13.07,1
55.7,57.35,41.79,410.21,0
50.38,34.41,67.01,414.18,0
52.19,53.33,71.22,13.37,0
47.09,36.54,51.0,149.22,0
55.35,70.55,85.6,268.75,0
70.13,78.99,64.27,212.07,1
67.27,77.79,79.07,113.61,0
64.14,77.18,54.43,33.56,0
49.35,38.72,56.07,331.55,0
56.14,54.83,57.04,123.82,0
40.49,27.45,26.31,46.82,0
75.22,89.63,70.89,193.22,0
49.5,41.28,52.45,716.27,0
66.67,76.82,66.39,737.92,1
32.77,17.55,24.93,218.98,0
54.6,50.5,71.07,168.07,0
39.65,18.57,49.53,1000.0,0
66.51,83.99,67.17,63.02,0
55.1,44.45,60.95,84.38,0
52.2,66.83,62.63,315.73,0
56.89,59.36,43.27,574.3,1
44.44,23.68,26.06,550.83,0
60.81,39.83,53.14,309.78,0
48.78,51.32,28.25,808.69,0
38.46,13.09,16.09,119.89,0
63.23,61.94,68.92,141.94,0
39.37,15.33,40.97,61.18,0
57.85,69.6,81.02,302.44,0
57.83,61.42,52.49,398.2,0
56.15,79.05,76.9,179.74,0
37.71,12.38,45.93,513.94,0
65.97,89.25,84.4,608.91,1
38.9,10.04,30.87,332.76,0
58.69,65.12,61.89,99.44,0
35.9,16.6,38.83,71.27,0
52.06,41.8,50.83,316.11,0
41.42,17.64,21.25,357.99,0
51.86,33.7,49.77,101.47,0
58.83,61.16,64.03,26.07,0
60.77,63.69,59.65,56.61,0
43.78,40.68,37.18,43.45,0
75.52,78.86,35.59,137.27,0
37.23,21.52,53.56,363.57,0
45.18,20.77,28.2,114.09,0
44.53,19.28,35.0,260.14,0
57.07,50.15,50.19,101.72,0
37.86,15.33,36.21,150.03,0
54.05,51.87,61.47,146.74,0
62.37,66.71,76.71,187.52,0
42.99,44.59,63.62,148.83,0
40.13,17.95,49.53,398.01,0
71.4,69.5,64.81,130.08,0
58.87,60.86,50.45,98.78,0
53.22,46.49,51.31,84.18,0
43.72,36.61,49.54,222.98,0
62.73,64.78,57.08,28.5,0
69.38,89.72,57.35,629.5,1
55.06,40.88,40.02,368.31,1
51.93,30.91,24.14,300.66,0
51.52,27.65,58.17,118.64,0
49.61,53.98,53.14,272.95,0
66.72,67.63,82.24,62.05,0
46.31,24.08,51.49,60.18,0
55.4,55.39,56.01,57.14,0
62.47,53.28,49.74,35.47,0
57.07,50.0,63.87,185.79,0
65.27,57.4,49.34,498.52,0
46.56,45.44,43.44,882.81,0
39.99,25.12,42.3,1000.0,0
43.96,24.97,17.52,956.19,0
53.75,34.54,36.03,274.86,0
67.98,73.28,71.99,78.58,0
40.02,27.73,36.04,276.68,0
65.84,54.26,42.04,78.06,0
55.81,54.96,50.35,307.72,0
71.47,95.76,74.9,79.29,1
63.91,77.8,78.68,273.99,1
54.86,64.18,62.03,167.54,0
41.1,44.2,37.31,381.22,0
53.97,49.02,66.77,170.87,0
50.52,57.17,68.12,231.02,0
47.24,29.73,35.13,867.71,1
59.25,48.54,55.7,330.95,0
68.95,76.24,77.39,339.59,1
39.76,16.39,41.05,205.38,0
38.39,30.64,20.64,60.49,0
75.44,85.25,64.28,53.11,1
72.43,66.73,57.02,828.39,1
69.24,65.66,56.19,32.93,0
54.31,62.96,55.66,88.95,0
43.25,25.31,64.19,107.84,0
60.51,65.05,62.46,164.28,0
45.78,34.29,52.77,142.86,0
61.05,62.87,76.3,204.8,0
60.65,38.75,65.06,773.04,0
73.69,89.46,84.81,68.69,1
39.25,20.59,40.18,465.56,0
47.34,30.11,24.89,409.47,0
59.24,73.48,46.99,276.1,0
50.21,47.38,52.41,291.38,0
61.87,54.21,43.09,238.35,0
64.43,68.46,34.65,189.36,0
66.41,51.95,43.99,66.82,0
49.58,35.31,79.22,414.59,0
43.68,38.93,34.43,477.4,0
36.25,26.46,71.23,114.09,0
70.52,72.84,56.08,361.65,1
60.94,74.24,68.68,131.24,0
41.41,32.75,49.06,77.12,0
49.02,42.6,52.07,129.66,0
75.09,82.84,82.64,138.47,1
56.35,56.93,38.36,284.56,0
63.67,77.99,50.49,127.4,0
56.15,39.31,39.89,322.37,0
65.9,62.36,57.21,84.55,0
71.54,67.83,56.63,185.15,0
79.65,88.89,47.35,24.2,1
47.14,21.41,44.08,1.51,0
72.51,96.23,92.05,249.1,1
75.03,86.39,56.88,210.28,1
64.08,56.54,53.36,711.74,0
71.7,66.13,78.11,54.98,0
52.13,41.9,67.55,19.87,0
61.14,68.7,64.71,247.75,0
40.68,28.48,36.49,90.59,0
62.66,56.0,63.14,439.29,0
55.42,58.15,52.99,221.43,0
67.79,76.63,48.77,274.18,0
47.74,43.79,53.11,406.63,0
43.16,25.99,43.1,71.09,0
74.95,88.59,56.26,262.68,1
62.62,63.63,62.96,270.66,0
57.9,48.28,72.19,117.82,0
51.09,56.43,57.78,34.84,0
69.11,81.95,65.83,128.05,0
51.86,48.29,33.96,59.45,0
49.26,48.21,51.9,362.89,0
54.08,56.14,54.95,78.11,0
54.46,58.55,45.11,339.62,0
60.27,57.65,34.92,81.21,0
74.05,87.06,92.42,202.34,1
69.44,71.88,44.77,275.04,0
52.22,40.38,20.23,350.22,0
46.73,30.29,64.2,126.51,0
48.1,34.15,41.51,99.48,0
69.23,73.59,54.68,101.27,0
44.54,50.15,60.84,131.23,0
51.34,42.68,63.35,693.83,0
68.15,75.14,71.55,163.0,0
78.21,81.0,43.02,17.51,1
32.09,12.27,19.41,173.01,0
38.83,27.31,32.66,306.76,0
51.31,66.66,49.52,105.88,0
43.96,41.12,45.3,32.63,0
52.69,46.63,53.34,1000.0,0
48.15,42.99,45.12,812.95,1
61.92,73.15,61.61,429.74,0
66.85,75.51,76.37,932.98,1
57.77,49.69,58.52,466.01,0
60.99,62.88,48.57,336.11,0
53.52,46.49,34.64,276.68,0
49.35,33.33,50.32,15.69,0
51.34,61.97,55.5,89.64,0
